id,th_fasttext_aug
778b6cc2142b8b72a90fcdea0de374a07313df81cb0f07b32ae74acfbd6fda16,เยชโอ เลเฟนเดลสตีนเป็นหนี้ี้ของใคร ?
38a86d6b14f5dbcd00ae14419d489057bb48e1b5b71b8630af6bc26ba40f8c3e,พัชชา กาญจนาพิริยะ รถทําใหวันที่มั้ย ?
5beaad8286355602cc975b4958e197110d6adbe2c009d24438617f8d82b69af7,มหัธออจ สวัสดิ์พิริยะ ชื่อเล่นว่าอะไร ?
81c6b74d2c4ec665b444a1efb0afce6ecf929dba37a4d8b3a74d23724d260ed1,ต์๓๐๖วอังศณา จ.ลําพิริยะ อันน้องสาวของใคร ?
c96b8cfc3e3fb1419fd64c979bff620cba8f150b379f10d26ea55d34b15b290d,พอชIPวอังกฏษ พูนพิริยะ ของMMPRอาชีพอะไร ?
596ea31baefdd96fe7ee6a32cfa9ad30ab3140de31110b8723ef4928f97e16da,ท่าอากาศยาน Cมาดริด - ยาWiราฆัส ชื่อแบบคาดอะไร ?
ef2b8f7ee52a588c05ee988fd68db4e5212e117e192cb04d35f5be8d2e13080e,ท่าอากาศยานมาดริด - บาคาตพัศร ตั้งอยู่จาก­ตึกเมืองน่ะ ?
31097320f91962088e0f6c8270c0b1945857da48479d8a390113402405237681,ท่าอากาศยาน 999มาดริด - บาชกําฆัส พื้นที่ประเทศไทยอะไร ?
242a9d2287adec6beff7f9c43efb78de3077a4e91202e50c131f5ec85fde17cf,ท่าอากาศยาน 396มาดริด - โฮซราวิยํ เตรียมครั้งแรกประเทศอะไร ?
c54b47feebf1746c97935a959d50c2a4e35d7311a069bd700a1bdc8cad008a87,ท่าอากาศยาน 579มาดริด - พาสึราฆัส อุบัติเหตุ Accidentกล้อง ครั้งแรกวันที่เท่าไร ?
f496d146e8e0ad5d6a0fef78de67b5ae5391b8d533152f70aa066e6e40fe7d2b,ธนาคารทิสโก้ จำกัด313 ( ย่อ:ESSO )  ทำให้ Bankธนาคาร ในประเทศก็ตาม ?
a28f54cfffebcc59deaadec0574ce71950744d57563d8a1635788d7e128471c7,เมื่อตั้งขึ้นส.ค.ปี วันที่เท่าไหร่ ?
3b9cc4a5376ab7668cc23fcf27bece50c36000e42230baef8dc82de21449f2c9,มากกว่าบช.ธนาคารในประเทศชาว เป็นต้นเนื่องตั้งขึ้นครั้น วันที่ 30  18มิถุนายน  พ.ศ. 2512  โดยในขณะนั้นเฉพาะชื่อว่า คงจะ ?
e73b4caa4d3be62acf84944229ac742f52f3aae92057e6ddd8368ca78e1d5463,Lineตลอด ระยะเวลาที่ผ่านมา ธนาคารทิสโก้ PATFCC การพัฒนาปรับปรุงคุณภาพธรรมชาติ100ทำให้ลูกค้า21อย่างต่อเนื่อง นี้อะไร ?
9d84260e7b3859d9bfef42c47f63c188c1dbf7361472669998ffb3cf788a2917,"โดยเพิ่มลักษณะรูป "" วงแหวน 7แห่ง เสียดาย ""  ตอนสื่อสาร5ถึงคำว่าถ้า ?"
96b555d647d8667b0376003037cf7016cc2d03e2fc526e86e7fb6ce3596bc127,พื้นที่บังเกิดจากอะไร ?
f933fd037b31ffcdb2d0e7aa70e4fb6c674d439fc9ce0a34765eab99d5b9c113,ที่ราบสูงที่สูงที่สุดByของFETรอบคือที่ไหน ?
0066c80b0d1849b1182e8990dbda675a8ff638ea7a16fba2963b004138993c6a,แนวร่วมปชช.ชาว คือให้ ?
2043818cb0af1f610aa4668b4b37a8ee55be886ca09efebad41a8abc631563fc,แนวร่วมประชาชน16 หากจดทะเบียนยัง ?
869babf1d47cc71d122f006595655dcb172fcfbdff12689a1a446ca6a6c2d75b,แนวร่วมชุมชน มีแนวร่วมกับทราบเมื่อไร ?
abd9aac76b0f3e29b7cb726f4df245dbd7ebce9e78879c13d4e687db9ab13f3f,แนวร่วมประชาชน4 เข้าร่วมเลือกตั้งได้ ?
1b3c73a8c2d3b7b3278a050987acc3a227d5df7417eb74202b3c3627b950213e,แนวร่วมประชาชน CARDSสมาชิก ส่วนใหญ่ได้ตัดสินใจติดhi5สมัครร่วมกับส.ส.ของอะไร ?
dae13a1e824543a2f66bb5d40c91d6a64651aaa0ee35baca592e19e3190d36bd,ไข้คิเด็งแอ็ลสต์ในประเทศไทยนิยม wupdmgrเรียก ว่าอะไร ?
c620bdda5340ff5da8be233543c6576b6fd71075a217df26f5e814f5a6ee2d38,อาพาธเงะกิกีหรือไข้เลือดออกเป็นโรคติดเชื้อซึ่งคมาเลเรียในเทศบาล4ใด ?
2cbd22a95d8fe83ce457592b86709a81a234f465567f5e61942940fab608f37d,ปฏิบัติตั้งCCTVเชื้อไวรัสนอะสึกีผู้ป่วยจะมีอาการอย่างไร4 ?
f0cb2a0917a4c39c36d6cb8965704b3d162556c2fa1ff05c8bcd255e3c59d7bc,ไข้เลือดออก 24ชม.ครับ ผ่านเข้าพาหะคืออะไรA ?
1bc2530284a963fd8a013f911af30b38177e709d393f67232affee1d175bc637,การป้องกันก็ได้ดีๆเกิดโรคไข้เลือดออกทำได้อย่างไร15 ?
c1a5d4d3c353a5abf1273992d9aa4c4bfbed3052e7f9920cb0e9575ca3da6ffc,โรงเรียนสวนชาร์ดส์ NAHA  ( เชียงรายอ.จรูญราษฎร์6 )  ตั้งอยู่ที่ใด ?
0cefdc668c3706e28b6fc24c177f353b7c01d1b4f7d043ef3e781f09c70e0307,ผู้นำKKEตัดสินตั้งขึ้นเมื่อใด ?
1130d1c6b14a5dcbb8a8064bf469a3fe3fd082bb5fd6727935c064ba7c72f72a,อาคารเรียนเป็นการชาวบ้านร่วมกัน 2530สร้าง dccclxxxii ชื่อว่า ?
74ecc3b6a961e124231a98a0305737d988ce41c5bc728db6d1c85accb8a346d7,ม6โรงเรียนบ้านสันโค้ง ( ร.พ.เชียงรายเรือง6ราษฎร์ )  ย้าย 44773657 เก็บ2ที่ช่างๆที่ตั้งปัจจุบันเมื่อใด ?
57b7547305d0c22e5d7f7d65d8a0a2aaf1817c3d0180065378c38e0328dd9862,เป็น 58โรงเรียน 8.380 โครงการจัดการศึกษาประยุกต์ะบบสู่นักเรียนมาตรฐานสากล ในตลอดปีการศึกษาใด ?
bfdddc4e1539ecab6c3b525bc928e9d4a721580bd76cf9e407f8a9eb3929b3d0,พอความเชื่อเกี่ยวกับพฤติกรรม 2012 อย่างไรอย่างไร ?
227889f1d31463042b169d41e79e4ec7a44e498223c58c82a8519f466602dbb3,ตามความเชื่อให้โลกาวินาศศาสตร์ฯผู้คนจะเกิดขึ้นเมื่อไหร่ ?
cb7463eb89098a1d219bd2630997132f50d5a2c1b0096cb64073580fb4a8cdd4,โนซ์22โนเมตเย 草尾 1400  ผลิตโดยใคร ?
5a953dbb75def549ff13ec99624a1331e1c23ecd9fd64f70abdc76be2f14218b,เลอโนโคร์ ทาโล12543194โคล 900  บจก.ผลิตเนื่องจากประเทศอะไร ?
71495b5954778d388406901911a5b211417e3acdd2cc4e8a2ba3e52452ec2a11,"เลออกิญฺญีน เค 51,027,360  ทำได้3ระบบปฏิบัติการอะไร ?"
d7bdb0ec8bf3f100d2b49ba297d7b0c22fd44800a4fc427aaebceb514ee5a54f,มังส์โนโว รงเร 900  คิดละเอียด99เท่าไร ?
50900486343a8e80e6215e2b05a293199fe66aca58ad006b9aac0f3af7445646,ตูหนา Rhinogobius มหิดลจดจำเรียกทางวิทยาศาสตร์ว่าอย่างไร ?
65b5fe9e93637fe433f16c0610b81889d992b44ae33008ed65f560973d77273a,ปลา1 7อ้าย มหิดลถูกหาเเซ่บคาดต่างๆในประเทศร.ด.ไทยเมื่อปี พ.ศ. ที่เท่าไหร่ ?
414dcaa03efa9cbd94315b02c71f25ab915ba36ce46ae9aa05c3924cfc884149,catfish บู่มหิดลชอบเพียงกคช.ในรูปแบบใดอธิบาย ?
42543acf42948f2398b5349bf218a6388a778a5f5f906a96ce49448b93580b19,ลุกวอชากืบีคัปไดซดมีดู ใหญ่เพลงหลักนักร้องชาวชาติอะไร ?
9d7da54f82e411f009ed42c41681988f62d545deadb553dbb6440ff577dcb640,วิ่ง800มวอตยูเมานซ dccclxxxvi ดู ใครต้องที่ร้อง ?
9ff11aab75bfce848bafeb37fdf51e133204a72f767b4af936e95e18b4e176cf,ลุกวอ MD11 ฟรอซิเมดมีไง ของในอั้มนมาอัลที่เท่าไร ?
2092b9e058cea72643bf7881354a56e56eb0adff38d387cf1333869e9bd5cb21,ปลุกคตยูเมด dccclxxiii ดู ให้จำหน่ายเมื่อไร ?
248e810d8867b9571903b2030b38e749fdbba17b5ea27cc8ec7f855634ae83a2,"ลุกลล์เตยูกอนฟลูดมีดูAnime แต่ง 4,866 กับใครๆ ?"
9d732b004b1dd020ff268c1980540af134f4d82b2921aa02c5d94467ebd1179d,ถึง100ตัว คืออะไร7 ?
47d00c1d5373af228c9ece630518b0d3e2b5851f9d8af347ffe9e80c6ff4bf1e,1ซี ดี 69830  ง.อยู่ 10.74 จากโลกในแแง่ระยะทางประมาณ1พันเท่าไหร่ ?
05d0d1141499d280abc338e0c06ff275182bc9963f32ac57a9aa259f721868ef,47ดี ดี 164427  อยู่ของFBI๔กลุ่มดาวใด ?
d57e19253609bf07bb994202e7c0c2cc067e0adcfb9afb375bf574cede5729fc,วิศวกรITสารสนเทศอื่นๆการสื่อสาร เป็นศาสตร์แล้ววิศวกรรมว่าด้วยการทำการความรู้ทางชาชึพในการผลิตควบคุมใด ?
0bb29c1ff80c951b3a38198a66dacf9dd492d5ca17b598189416dc034d387b6e,เครื่องกล11สารสนเทศตัวการสื่อสาร dcccxxxiv ไว้สำหรับอะไร ?
2dae0e418b440e4e10323b7f4dd60680eb9aed26c99e89ab1b223f7927ec4ccd,ดิสโพรเซียมคลอไรด์ โดยสารประกอบประเภทผิด04 ?
9b794080ffcb0703d5dca311815dde8d24cb26a8e4e98b69f8224915f0d6738f,HCOOH ของลิเทียมคลอไรด์ต้อง ?
3c914a0e17a8ca74c3a9263931b49659cd8205f215033d239937d3cfcb79e366,เค.อีเอนเตอร์เทนเมนต์ ก่อตั้งโน้น ?
0a59b5aacff4b8a77860f099de2ed91c829eeb5cee43ba51b34927ae91248af5,ฮอลล์เอนเตอร์เทนเมนต์ ก่อตั้งความเท่าไร ?
785bc601bdb24d724cceaa33840523f296d67639f5f51116819999d1c194bb5f,เอ็มบีเคเอนเตอร์เทนเมนต์ นอกจากทีวี.บริษัทเกี่ยวกับเมื่อไร ?
c0dcf55f7dab6cf642d964635562063b25ee722994e21c98e37b297ce6291ca7,เอ็มบีเคเอนเตอร์เทนเมนต์ ดร.ตัวเดิม27ชื่อว่าอังกฤษ ?
5269d33f69db5340d4305304bb490e9888a7875045c3c021d44b11f7937d5744,ต้นฝรั่งXมีชื่อทางวิทยาศาสตร์เรื่องการ ?
42b10f3ea560d1e7bc633ed14e69cb2e96ef014474c13ec73108f79d78a7894f,อายุ60กว่าฝรั่งVCDเป็นพรรณไม้จัดของใน Elapinae พรรณไม้ชนิดใด ?
44cb9ee379d72c48db57107758f8e03ca6a7d936131932309c49dc7bdef369d7,ศาสนา1ของศาสนาพุทธหลักๆใคร ?
430ae56083fbd9edcdb2ebd13e079bb963c528bafd716d27a43fefbc3c13f800,บุคคลที่นับถือทั้งนี้ศึกษาปฏิบัติตนหากคำสั่งสอนของพระบรมศาสดา dcccxxxvi เท่ามากมาย ?
8cdc769872f3ce5375912abdd00974c26fbf1db2fdc982d834646b952f8f0614,จำวัด ภิกษุณี อุบาสก ธรรมะ11เรียกรวมกันเชื่ออะไรุ ?
0bc2cb6bb1e81fdbf17a22d8cedb123a58b56532efcac0a6cf017eb50beacf90,ใครได้จุดมุ่งหมายแบบการบั้นปลาย และปฏิบัติตามหลักคำสอน ?
a6220dac875d4a07a7c3726af1bf9244c039e685167843b40a278d689933eebf,วันที่ 19T15  กรกฎาคม พ.ศ. 4152441  ไทยสูญเสียดินแดนไม่3ไม่รู้ ?
4483f4a7518274f48b878f6786959e244623476c46c55b209c1c99a2a05d0f08,ปลากัดอมลูกเขยกระบี่ถือว่าทางวิทยาศาสตร์ว่าอย่างไร๔ ?
287400ffcc67c894e403e86f6387a3695c54f47807bdce01361d92ba6c14ad51,ปลากัดลใหไข่กระบี่075นั้นจัดเป็น Sheatfish ที่อยู่ใน Colobinae ใด ?
af507454b1b43bba70d7b803f452ddf474e6d52f3b668180a0b97b24079afab0,ปลากัดอมไข่กระบี่ กล่าวเรียกซึ่ง Lam.ชื่อ หนึ่งโดยที่อะไร ?
31c1092f8455b50332810c38c8053d51988d04226b7db8fe7c245ccbc9773d38,ปลากัดฟร้หลิ่มกระบี่ถูกค้นพบจังหวัดด้วย ?
db6d976b6223c974cd6a78da69c6c7dd264b23ee5da1f3004d9f5150fb16dde1,น้ำตาล3dไหม้ แม้บทประพันธ์การใคร ?
036a0489e2eeb092a7c22becbf4e626420a8104f04adce90affc4325aa386859,ลักษณะของคทัสษัทบลูซิธ:ดาร์เป็นแบบใด ?
137a9b3cf18078b4e7178d9623c6aa34896f6f5d44d9f471b318dc0531a01057,ชื่อเพื่อปร้านเบริภาวุมาจากอะไร ?
